8043.85,-15.41,-68.03,-21.59,-0.92,0.14,-0.35,34.99,99.32,552.62,3.08,552.62,0
8043.86,-15.41,-68.02,-21.59,-0.91,0.13,-0.35,34.99,99.33,549.29,0.83,550.18,0
8043.87,-15.41,-68.02,-21.59,-0.92,0.14,-0.34,34.99,99.32,552.62,2.46,551.97,0
8043.88,-15.41,-68.03,-21.58,-0.91,0.13,-0.34,34.99,99.33,549.29,0.65,550.01,0
8043.89,-15.41,-68.03,-21.58,-0.91,0.13,-0.34,34.99,99.33,549.29,0.17,549.48,0
8043.90,-15.42,-68.02,-21.59,-0.91,0.14,-0.34,34.99,99.33,549.29,0.04,549.34,0
8043.91,-15.42,-68.02,-21.59,-0.91,0.13,-0.34,35.01,99.33,547.90,-0.93,548.28,0
8043.92,-15.42,-68.02,-21.59,-0.91,0.13,-0.34,35.01,99.33,547.90,-1.19,548.00,0
8043.93,-15.42,-68.03,-21.58,-0.92,0.14,-0.34,34.99,99.31,555.95,4.18,553.83,0
8043.94,-15.42,-68.03,-21.58,-0.91,0.13,-0.35,34.99,99.32,552.62,3.34,552.95,0
8043.95,-15.42,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.32,552.62,3.11,552.71,0
8043.96,-15.41,-68.02,-21.59,-0.92,0.14,-0.34,34.99,99.32,552.62,3.03,552.65,0
8043.97,-15.41,-68.02,-21.59,-0.92,0.13,-0.34,34.99,99.32,551.51,2.24,551.82,0
8043.99,-15.41,-68.03,-21.58,-0.92,0.13,-0.34,35.00,99.32,552.62,2.78,552.41,0
8044.00,-15.41,-68.03,-21.58,-0.92,0.13,-0.34,35.00,99.32,552.62,2.91,552.57,0
8044.01,-15.41,-68.03,-21.58,-0.92,0.13,-0.35,34.99,99.33,549.29,0.67,550.17,0
8044.02,-15.42,-68.02,-21.59,-0.92,0.14,-0.34,34.99,99.32,552.62,2.33,551.97,0
8044.03,-15.42,-68.03,-21.59,-0.91,0.13,-0.34,34.99,99.33,549.29,0.50,550.01,0
8044.04,-15.42,-68.03,-21.58,-0.91,0.14,-0.34,34.99,99.33,549.29,0.01,549.48,0
8044.05,-15.42,-68.03,-21.58,-0.92,0.13,-0.34,34.99,99.33,549.29,-0.12,549.34,0
8044.06,-15.41,-68.03,-21.59,-0.91,0.14,-0.34,35.00,99.33,547.90,-1.10,548.28,0
8044.07,-15.41,-68.03,-21.59,-0.91,0.14,-0.34,35.00,99.33,547.90,-1.36,548.00,0
8044.08,-15.42,-68.02,-21.59,-0.92,0.14,-0.35,35.01,99.33,549.29,-0.47,548.94,0
8044.09,-15.41,-68.03,-21.58,-0.91,0.14,-0.34,34.99,99.32,552.62,2.04,551.64,0
8044.10,-15.42,-68.03,-21.58,-0.92,0.14,-0.34,35.00,99.33,547.90,-0.52,548.90,0
8044.11,-15.42,-68.03,-21.58,-0.92,0.14,-0.35,34.99,99.33,549.29,-0.25,549.18,0
8044.12,-15.41,-68.02,-21.59,-0.92,0.14,-0.35,34.99,99.33,549.29,-0.18,549.26,0
8044.14,-15.41,-68.03,-21.58,-0.92,0.14,-0.35,34.99,99.34,545.68,-2.64,546.64,0
8044.15,-15.41,-68.03,-21.58,-0.92,0.14,-0.35,34.99,99.34,545.68,-3.28,545.93,0
8044.16,-15.41,-68.03,-21.58,-0.91,0.13,-0.34,34.99,99.32,552.62,1.33,550.83,0
8044.17,-15.41,-68.03,-21.58,-0.92,0.14,-0.34,35.00,99.33,549.29,0.26,549.70,0
8044.18,-15.42,-68.02,-21.59,-0.91,0.13,-0.34,34.99,99.32,552.62,2.27,551.84,0
8044.19,-15.42,-68.02,-21.58,-0.92,0.13,-0.34,34.99,99.33,549.29,0.50,549.97,0
8044.20,-15.42,-68.03,-21.58,-0.92,0.13,-0.34,34.99,99.33,549.29,0.03,549.47,0
8044.21,-15.42,-68.02,-21.58,-0.91,0.13,-0.34,34.99,99.32,552.62,2.20,551.78,0
8044.22,-15.42,-68.02,-21.58,-0.91,0.13,-0.34,34.99,99.32,552.62,2.77,552.40,0
8044.23,-15.42,-68.02,-21.58,-0.92,0.14,-0.34,35.00,99.33,549.29,0.61,550.12,0
8044.24,-15.42,-68.02,-21.58,-0.91,0.14,-0.35,34.99,99.32,552.62,2.33,551.95,0
8044.25,-15.42,-68.02,-21.58,-0.92,0.13,-0.34,34.99,99.32,552.62,2.78,552.45,0
8044.26,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.89,552.58,0
8044.31,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.90,552.61,0
8044.35,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.89,552.62,0
8044.38,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.88,552.62,0
8044.58,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.86,552.63,0
8044.66,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.85,552.63,0
8044.69,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.83,552.63,0
8044.72,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.81,552.63,0
8044.75,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.79,552.63,0
8044.79,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.78,552.63,0
8044.84,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.76,552.63,0
8044.88,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.75,552.63,0
8044.93,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.73,552.63,0
8044.97,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.71,552.63,0
8045.02,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.70,552.63,0
8045.21,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.68,552.63,0
8045.30,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.66,552.62,0
8045.35,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.65,552.62,0
8045.40,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.63,552.62,0
8045.43,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.62,552.62,0
8045.48,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.60,552.62,0
8045.52,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.59,552.62,0
8045.57,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.57,552.62,0
8045.59,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.56,552.62,0
8045.60,-15.43,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.32,552.62,2.54,552.62,0
8045.61,-15.42,-68.02,-21.58,-0.92,0.13,-0.34,34.99,99.32,552.62,2.52,552.62,0
8045.62,-15.42,-68.02,-21.58,-0.91,0.14,-0.35,34.98,99.32,551.51,1.73,551.81,0
8045.63,-15.43,-68.02,-21.57,-0.91,0.14,-0.35,34.99,99.34,545.68,-2.58,547.32,0
8045.64,-15.43,-68.02,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-1.19,548.76,0
8045.65,-15.42,-68.02,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.81,549.15,0
8045.66,-15.42,-68.02,-21.58,-0.91,0.13,-0.34,34.99,99.33,549.29,-0.70,549.25,0
8045.67,-15.42,-68.02,-21.57,-0.91,0.14,-0.35,34.99,99.32,552.62,1.67,551.72,0
8045.68,-15.42,-68.02,-21.57,-0.91,0.14,-0.34,35.00,99.32,552.62,2.30,552.38,0
8045.69,-15.42,-68.02,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.45,552.56,0
8045.70,-15.42,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.34,545.68,-2.40,547.52,0
8045.71,-15.42,-68.02,-21.58,-0.91,0.14,-0.34,34.99,99.32,552.62,1.20,551.26,0
8045.72,-15.42,-68.02,-21.58,-0.92,0.14,-0.35,34.99,99.33,549.29,-0.19,549.82,0
8045.73,-15.42,-68.02,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.56,549.43,0
8045.74,-15.42,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.66,549.33,0
8045.75,-15.42,-68.02,-21.57,-0.92,0.13,-0.34,34.99,99.32,552.62,1.67,551.74,0
8045.76,-15.42,-68.02,-21.58,-0.91,0.13,-0.34,34.99,99.33,549.29,-0.07,549.94,0
8045.77,-15.41,-68.02,-21.58,-0.91,0.14,-0.34,34.99,99.33,549.29,-0.53,549.46,0
8045.78,-15.41,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.65,549.33,0
8045.98,-15.41,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.68,549.30,0
8046.27,-15.41,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.69,549.29,0
8046.45,-15.41,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.68,549.29,0
8046.66,-15.41,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.68,549.29,0
8047.17,-15.41,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.68,549.29,0
8047.23,-15.41,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.67,549.29,0
8047.27,-15.41,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.67,549.29,0
8047.28,-15.41,-68.02,-21.58,-0.92,0.14,-0.34,35.01,99.33,547.90,-1.65,548.27,0
8047.29,-15.40,-68.02,-21.58,-0.91,0.13,-0.34,34.99,99.33,549.29,-0.92,549.01,0
8047.30,-15.40,-68.02,-21.58,-0.91,0.14,-0.34,35.00,99.33,549.29,-0.72,549.21,0
8047.31,-15.40,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.66,549.27,0
8047.32,-15.40,-68.02,-21.58,-0.92,0.14,-0.35,35.00,99.33,547.90,-1.63,548.26,0
8047.33,-15.40,-68.02,-21.58,-0.91,0.14,-0.34,34.99,99.33,549.29,-0.90,549.01,0
8047.34,-15.40,-68.02,-21.57,-0.91,0.14,-0.34,34.99,99.33,549.29,-0.70,549.21,0
8047.35,-15.40,-68.02,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,1.73,551.71,0
8047.36,-15.39,-68.02,-21.59,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.00,549.94,0
8047.37,-15.39,-68.02,-21.59,-0.91,0.13,-0.35,34.99,99.32,552.62,1.91,551.90,0
8047.38,-15.39,-68.02,-21.57,-0.91,0.13,-0.34,34.99,99.33,549.29,0.04,549.99,0
8047.39,-15.39,-68.02,-21.59,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.46,549.48,0
8047.40,-15.39,-68.02,-21.58,-0.92,0.14,-0.34,35.00,99.33,549.29,-0.59,549.34,0
8047.41,-15.39,-68.02,-21.59,-0.91,0.14,-0.35,34.97,99.31,553.73,2.54,552.56,0
8047.42,-15.39,-68.02,-21.58,-0.91,0.13,-0.35,34.99,99.33,549.29,0.20,550.16,0
8047.43,-15.38,-68.02,-21.59,-0.92,0.14,-0.34,34.99,99.32,552.62,1.94,551.97,0
8047.44,-15.38,-68.02,-21.58,-0.92,0.14,-0.35,34.99,99.32,552.62,2.40,552.45,0
8047.45,-15.38,-68.02,-21.58,-0.91,0.13,-0.34,35.00,99.32,551.51,1.72,551.76,0
8047.46,-15.37,-68.02,-21.59,-0.91,0.14,-0.34,34.99,99.33,549.29,-0.05,549.95,0
8047.47,-15.37,-68.02,-21.60,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.52,549.47,0
8047.48,-15.38,-68.02,-21.59,-0.92,0.14,-0.34,35.00,99.33,547.90,-1.64,548.32,0
8047.49,-15.38,-68.02,-21.58,-0.91,0.13,-0.34,34.99,99.34,545.68,-3.51,546.38,0
8047.50,-15.38,-68.02,-21.59,-0.91,0.14,-0.34,34.99,99.32,552.62,0.96,550.95,0
8047.51,-15.38,-68.02,-21.59,-0.92,0.14,-0.34,34.99,99.34,545.68,-2.81,547.09,0
8047.52,-15.39,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-1.22,548.70,0
8047.53,-15.38,-68.03,-21.58,-0.91,0.14,-0.34,34.99,99.32,552.62,1.58,551.57,0
8047.54,-15.38,-68.02,-21.59,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.05,549.90,0
8047.55,-15.38,-68.02,-21.59,-0.92,0.14,-0.35,34.99,99.33,549.29,-0.49,549.45,0
8047.56,-15.38,-68.02,-21.59,-0.91,0.14,-0.35,34.99,99.33,549.29,-0.61,549.33,0
8047.57,-15.39,-68.02,-21.58,-0.91,0.13,-0.34,35.01,99.33,547.90,-1.63,548.28,0
8047.58,-15.39,-68.02,-21.58,-0.92,0.14,-0.34,35.00,99.33,547.90,-1.89,548.00,0
8047.59,-15.39,-68.02,-21.58,-0.92,0.14,-0.34,35.00,99.33,547.90,-1.95,547.92,0
8047.60,-15.39,-68.02,-21.58,-0.91,0.14,-0.35,34.99,99.33,549.29,-0.97,548.92,0
8047.61,-15.39,-68.02,-21.58,-0.91,0.14,-0.34,34.99,99.32,552.62,1.68,551.63,0
8047.62,-15.39,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.00,549.92,0
8047.63,-15.39,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.32,552.62,1.93,551.90,0
8047.64,-15.39,-68.02,-21.58,-0.91,0.13,-0.34,34.99,99.33,549.29,0.06,549.99,0
8047.65,-15.39,-68.02,-21.58,-0.92,0.14,-0.34,34.99,99.32,552.62,1.94,551.92,0
8047.66,-15.38,-68.02,-21.59,-0.92,0.14,-0.34,34.99,99.33,549.29,0.05,549.99,0
8047.67,-15.39,-68.02,-21.59,-0.92,0.14,-0.34,34.99,99.32,552.62,1.93,551.92,0
8047.68,-15.38,-68.03,-21.59,-0.91,0.13,-0.34,34.99,99.32,552.62,2.42,552.44,0
8047.69,-15.38,-68.03,-21.58,-0.91,0.14,-0.34,34.99,99.32,552.62,2.54,552.57,0
8047.70,-15.38,-68.03,-21.58,-0.92,0.14,-0.35,34.99,99.33,549.29,0.18,550.17,0
8047.72,-15.38,-68.03,-21.58,-0.92,0.14,-0.35,34.99,99.33,549.29,-0.46,549.52,0
8047.73,-15.38,-68.03,-21.59,-0.92,0.14,-0.34,34.99,99.32,552.62,1.77,551.79,0
8047.74,-15.38,-68.03,-21.59,-0.91,0.14,-0.34,34.99,99.33,549.29,-0.04,549.96,0
8047.75,-15.38,-68.03,-21.58,-0.92,0.13,-0.34,34.99,99.33,549.29,-0.52,549.47,0
8047.76,-15.38,-68.03,-21.59,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.64,549.34,0
8047.77,-15.38,-68.03,-21.58,-0.91,0.14,-0.34,34.99,99.32,552.62,1.72,551.74,0
8047.78,-15.38,-68.03,-21.59,-0.91,0.13,-0.35,34.99,99.33,549.29,-0.05,549.95,0
8047.79,-15.38,-68.03,-21.59,-0.92,0.14,-0.34,34.99,99.32,552.62,1.87,551.91,0
8047.80,-15.38,-68.03,-21.58,-0.92,0.14,-0.35,34.99,99.33,549.29,-0.02,549.99,0
8047.81,-15.38,-68.03,-21.58,-0.91,0.14,-0.35,35.00,99.33,547.90,-1.52,548.46,0
8047.82,-15.39,-68.03,-21.58,-0.91,0.13,-0.34,34.99,99.33,549.29,-0.92,549.07,0
8047.83,-15.39,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.75,549.23,0
8047.84,-15.39,-68.03,-21.58,-0.92,0.14,-0.34,34.99,99.31,555.95,4.08,554.16,0
8047.85,-15.38,-68.03,-21.58,-0.91,0.14,-0.35,34.99,99.32,551.51,2.16,552.22,0
8047.86,-15.38,-68.03,-21.58,-0.92,0.14,-0.34,34.99,99.32,552.62,2.44,552.52,0
8047.87,-15.38,-68.03,-21.58,-0.92,0.14,-0.35,34.99,99.33,549.29,0.10,550.15,0
8047.88,-15.39,-68.03,-21.58,-0.92,0.13,-0.34,34.99,99.32,552.62,1.88,551.96,0
8047.89,-15.39,-68.03,-21.58,-0.91,0.14,-0.34,34.99,99.32,552.62,2.34,552.45,0
8047.90,-15.39,-68.03,-21.58,-0.91,0.13,-0.35,34.99,99.32,552.62,2.46,552.58,0
8047.91,-15.39,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,0.08,550.17,0
8047.92,-15.39,-68.03,-21.57,-0.91,0.13,-0.35,35.01,99.33,547.90,-1.56,548.50,0
8047.93,-15.39,-68.02,-21.58,-0.91,0.13,-0.34,34.99,99.33,549.29,-0.99,549.08,0
8047.94,-15.39,-68.03,-21.58,-0.92,0.13,-0.34,35.01,99.33,547.90,-1.83,548.21,0
8047.95,-15.39,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-1.05,549.00,0
8047.96,-15.40,-68.03,-21.57,-0.91,0.13,-0.34,35.00,99.33,549.29,-0.83,549.21,0
8047.97,-15.40,-68.03,-21.57,-0.91,0.14,-0.35,35.01,99.32,551.51,0.83,550.89,0
8047.98,-15.40,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.33,549.72,0
8047.99,-15.40,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.64,549.40,0
8048.00,-15.40,-68.03,-21.58,-0.91,0.13,-0.34,34.99,99.33,549.29,-0.72,549.32,0
8048.01,-15.40,-68.03,-21.58,-0.91,0.14,-0.34,34.99,99.32,552.62,1.66,551.74,0
8048.02,-15.40,-68.03,-21.58,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.11,549.94,0
8048.03,-15.40,-68.03,-21.57,-0.91,0.14,-0.34,34.99,99.33,549.29,-0.58,549.46,0
8048.04,-15.40,-68.02,-21.58,-0.91,0.13,-0.34,34.99,99.32,552.62,1.70,551.78,0
8048.05,-15.40,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.11,549.95,0
8048.06,-15.40,-68.03,-21.57,-0.92,0.14,-0.34,35.00,99.33,549.29,-0.59,549.47,0
8048.07,-15.41,-68.03,-21.57,-0.92,0.14,-0.35,34.99,99.33,549.29,-0.71,549.34,0
8048.08,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,35.00,99.33,549.29,-0.74,549.30,0
8048.09,-15.41,-68.03,-21.57,-0.91,0.13,-0.34,34.99,99.32,552.62,1.66,551.73,0
8048.10,-15.41,-68.03,-21.57,-0.91,0.14,-0.35,34.99,99.33,549.29,-0.12,549.94,0
8048.11,-15.41,-68.03,-21.57,-0.91,0.13,-0.34,34.99,99.31,555.95,4.22,554.35,0
8048.12,-15.41,-68.03,-21.57,-0.91,0.13,-0.34,34.99,99.31,555.95,5.36,555.53,0
8048.13,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,3.23,553.40,0
8048.15,-15.41,-68.03,-21.57,-0.91,0.13,-0.34,34.99,99.32,552.62,2.65,552.83,0
8048.16,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,0.08,550.24,0
8048.17,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.61,549.54,0
8048.18,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,1.62,551.80,0
8048.19,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.21,552.40,0
8048.20,-15.42,-68.03,-21.57,-0.91,0.13,-0.34,34.99,99.33,549.29,-0.06,550.12,0
8048.21,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.66,549.51,0
8048.22,-15.42,-68.03,-21.57,-0.91,0.13,-0.34,34.99,99.33,549.29,-0.82,549.35,0
8048.24,-15.42,-68.03,-21.57,-0.91,0.14,-0.34,34.99,99.32,552.62,1.55,551.75,0
8048.25,-15.42,-68.03,-21.57,-0.91,0.14,-0.34,34.99,99.32,552.62,2.18,552.39,0
8048.26,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.34,552.56,0
8048.27,-15.41,-68.03,-21.57,-0.91,0.14,-0.34,35.00,99.32,552.62,2.37,552.61,0
8048.28,-15.41,-68.03,-21.57,-0.92,0.14,-0.35,34.99,99.33,547.90,-1.05,549.16,0
8048.29,-15.41,-68.03,-21.57,-0.91,0.14,-0.34,35.00,99.34,545.68,-3.56,546.61,0
8048.30,-15.42,-68.03,-21.57,-0.92,0.13,-0.34,35.00,99.32,551.51,0.00,550.20,0
8048.31,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,35.01,99.32,551.51,0.95,551.16,0
8048.32,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,35.01,99.32,551.51,1.20,551.42,0
8048.33,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,35.00,99.32,552.62,2.07,552.30,0
8048.34,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.29,552.54,0
8048.35,-15.42,-68.03,-21.57,-0.91,0.14,-0.34,34.97,99.31,553.73,3.14,553.41,0
8048.36,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,0.14,550.39,0
8048.37,-15.41,-68.03,-21.57,-0.91,0.13,-0.35,34.99,99.32,551.51,0.94,551.21,0
8048.39,-15.41,-68.03,-21.57,-0.91,0.13,-0.35,35.01,99.33,547.90,-1.46,548.78,0
8048.40,-15.41,-68.03,-21.57,-0.91,0.13,-0.35,35.01,99.33,547.90,-2.09,548.13,0
8048.41,-15.41,-68.03,-21.57,-0.91,0.14,-0.34,34.99,99.32,552.62,1.17,551.42,0
8048.42,-15.41,-68.03,-21.57,-0.91,0.13,-0.34,34.99,99.32,552.62,2.03,552.30,0
8048.43,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.25,552.54,0
8048.44,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,35.00,99.33,549.29,-0.11,550.16,0
8048.45,-15.41,-68.03,-21.57,-0.92,0.14,-0.35,34.99,99.33,549.29,-0.74,549.52,0
8048.46,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.91,549.35,0
8048.47,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.95,549.30,0
8048.48,-15.41,-68.03,-21.57,-0.92,0.13,-0.34,34.99,99.33,549.29,-0.95,549.29,0
8048.49,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,35.00,99.32,551.51,0.66,550.92,0
8048.50,-15.41,-68.03,-21.57,-0.91,0.14,-0.34,35.01,99.35,544.57,-3.95,546.26,0
8048.51,-15.41,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,0.68,550.92,0
8048.52,-15.41,-68.03,-21.57,-0.91,0.14,-0.34,35.01,99.32,551.51,1.11,551.35,0
8048.54,-15.41,-68.03,-21.57,-0.91,0.13,-0.34,35.00,99.33,549.29,-0.40,549.84,0
8048.55,-15.41,-68.03,-21.57,-0.91,0.13,-0.34,35.00,99.33,549.29,-0.79,549.44,0
8048.56,-15.41,-68.03,-21.57,-0.91,0.13,-0.34,35.00,99.33,549.29,-0.90,549.33,0
8048.57,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.92,549.30,0
8048.59,-15.42,-68.03,-21.57,-0.91,0.14,-0.35,34.99,99.33,549.29,-0.92,549.29,0
8048.60,-15.42,-68.03,-21.57,-0.91,0.14,-0.35,34.99,99.33,549.29,-0.92,549.29,0
8048.61,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,1.50,551.73,0
8048.62,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.27,549.94,0
8048.63,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,1.67,551.91,0
8048.64,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,547.90,-1.24,548.97,0
8048.65,-15.42,-68.03,-21.57,-0.91,0.13,-0.34,34.99,99.33,549.29,-1.01,549.20,0
8048.66,-15.42,-68.03,-21.58,-0.92,0.14,-0.35,34.99,99.33,549.29,-0.94,549.26,0
8048.67,-15.42,-68.03,-21.58,-0.92,0.14,-0.35,34.99,99.33,549.29,-0.92,549.28,0
8048.68,-15.42,-68.03,-21.57,-0.91,0.13,-0.34,34.99,99.32,552.62,1.51,551.73,0
8048.69,-15.42,-68.03,-21.57,-0.91,0.13,-0.34,34.99,99.32,552.62,2.15,552.38,0
8048.70,-15.42,-68.03,-21.57,-0.91,0.14,-0.35,34.99,99.33,549.29,-0.11,550.12,0
8048.71,-15.42,-68.03,-21.57,-0.91,0.14,-0.34,34.99,99.32,552.62,1.71,551.95,0
8048.72,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,35.01,99.32,551.51,1.38,551.63,0
8048.74,-15.42,-68.03,-21.57,-0.91,0.14,-0.34,34.99,99.33,549.29,-0.33,549.91,0
8048.75,-15.42,-68.03,-21.57,-0.91,0.14,-0.34,34.99,99.33,549.29,-0.78,549.46,0
8048.76,-15.42,-68.03,-21.57,-0.92,0.14,-0.35,35.01,99.32,551.51,0.71,550.96,0
8048.77,-15.41,-68.03,-21.57,-0.92,0.14,-0.35,34.99,99.32,552.62,1.92,552.18,0
8048.78,-15.42,-68.03,-21.58,-0.92,0.13,-0.35,34.99,99.32,552.62,2.23,552.50,0
8048.79,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.12,550.15,0
8048.80,-15.42,-68.03,-21.57,-0.91,0.13,-0.34,34.99,99.33,549.29,-0.74,549.52,0
8048.81,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,1.51,551.79,0
8048.82,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.11,552.40,0
8048.83,-15.42,-68.03,-21.58,-0.91,0.14,-0.34,34.99,99.32,552.62,2.26,552.56,0
8048.84,-15.42,-68.03,-21.57,-0.91,0.14,-0.34,34.99,99.33,549.29,-0.13,550.17,0
8048.85,-15.42,-68.03,-21.57,-0.91,0.13,-0.34,34.99,99.32,552.62,1.65,551.97,0
8048.86,-15.42,-68.03,-21.57,-0.91,0.13,-0.35,34.99,99.32,552.62,2.12,552.45,0
8048.87,-15.43,-68.03,-21.58,-0.92,0.14,-0.34,34.99,99.32,552.62,2.23,552.58,0
8048.89,-15.43,-68.03,-21.57,-0.91,0.14,-0.34,35.00,99.32,551.51,1.45,551.80,0
8048.90,-15.43,-68.03,-21.57,-0.91,0.14,-0.34,35.00,99.32,551.51,1.23,551.59,0
8048.91,-15.43,-68.03,-21.57,-0.92,0.14,-0.35,34.99,99.33,549.29,-0.45,549.90,0
8048.92,-15.43,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,1.53,551.89,0
8048.94,-15.43,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.32,552.62,2.05,552.43,0
8048.95,-15.42,-68.03,-21.57,-0.92,0.14,-0.34,34.99,99.33,549.29,-0.24,550.13,0
